일자,평균기압(hPa),평균 상대습도(%),평균 기온(°C),평균 수온(°C),평균 유의 파고(m),갈치(상) 어획량,갈치(중) 어획량,갈치(하) 어획량,고등어(상) 어획량,고등어(중) 어획량,고등어(하) 어획량,갈고등어 어획량,갑오징어 어획량,오징어A 어획량,갈치(상) 단가,갈치(중) 단가,갈치(하) 단가,고등어(상) 단가,고등어(중) 단가,고등어(하) 단가,갈고등어 단가,갑오징어 단가,오징어A 단가
2023-10-22,1022.9,57.0,18.9,21.7,0.8,126.0,90.0,36.0,2232.0,9756.0,63270.0,430128.0,0.0,0.0,12341.0,3744.0,3056.0,6209.0,6172.0,3564.0,1379.0,0.0,0.0
2023-10-23,1022.8,67.0,19.6,21.2,0.4,10044.0,4644.0,954.0,2484.0,11574.0,74628.0,524394.0,0.0,54.0,9921.0,3110.0,2386.0,6894.0,6046.0,3188.0,1443.0,0.0,10185.0
2023-10-24,1020.0,68.0,18.4,20.6,0.3,13194.0,3042.0,2124.0,594.0,4896.0,21078.0,111438.0,0.0,1328.0,9040.0,3063.0,2441.0,10067.0,7169.0,4613.0,1831.0,0.0,10084.0
2023-10-26,1015.0,79.0,19.0,20.6,0.4,1296.0,684.0,2340.0,1062.0,5634.0,35496.0,72180.0,0.0,702.0,10031.0,4722.0,2672.0,11455.0,6938.0,3844.0,2197.0,0.0,4041.0
2023-10-27,1013.5,63.0,18.2,20.2,0.9,2520.0,2214.0,936.0,1638.0,9162.0,51354.0,332514.0,0.0,5834.0,11156.0,3349.0,2219.0,8803.0,6769.0,4187.0,1654.0,0.0,4892.0
2023-10-28,1018.4,66.0,17.1,19.8,1.2,1260.0,1638.0,2556.0,1242.0,6030.0,22914.0,75690.0,0.0,2020.0,11285.0,3505.0,2460.0,8539.0,7187.0,4937.0,1847.0,0.0,5184.0
2023-10-29,1021.7,64.0,17.5,20.7,1.0,126.0,54.0,0.0,2322.0,5418.0,22266.0,129366.0,0.0,0.0,6484.0,4259.0,0.0,8830.0,7232.0,4447.0,1502.0,0.0,0.0
2023-10-30,1022.4,71.0,17.8,20.0,0.6,470.0,3312.0,2054.0,0.0,0.0,252.0,0.0,0.0,1600.0,15255.0,8773.0,4355.0,0.0,0.0,1508.0,0.0,0.0,9257.0
2023-10-31,1022.1,78.0,17.8,19.6,0.4,522.0,612.0,1350.0,0.0,0.0,0.0,252.0,0.0,746.0,8870.0,3554.0,2389.0,0.0,0.0,0.0,1813.0,0.0,7611.0
2023-11-02,1018.7,91.0,19.1,19.6,0.7,4086.0,2412.0,4662.0,0.0,0.0,0.0,7992.0,18.0,1374.0,10130.0,4059.0,2549.0,0.0,0.0,0.0,1790.0,3333.0,10103.0
2023-11-03,1017.1,88.0,19.8,20.0,0.5,8532.0,2700.0,4302.0,0.0,0.0,0.0,1710.0,18.0,1100.0,10004.0,3941.0,2583.0,0.0,0.0,0.0,1699.0,5556.0,9645.0
2023-11-04,1020.6,91.0,19.2,19.7,0.7,72.0,198.0,36.0,612.0,4608.0,42066.0,312570.0,0.0,72.0,6042.0,8788.0,2222.0,11376.0,7757.0,3402.0,1679.0,0.0,4722.0
2023-11-05,1018.9,88.0,20.6,20.5,0.9,0.0,18.0,0.0,828.0,8748.0,44514.0,220224.0,0.0,0.0,0.0,5000.0,0.0,9420.0,7386.0,4258.0,1586.0,0.0,0.0
2023-11-06,1010.0,73.0,18.6,19.3,2.4,13770.0,8766.0,2358.0,2862.0,8748.0,52812.0,170802.0,18.0,524.0,10050.0,3719.0,2659.0,10566.0,7378.0,3201.0,1563.0,4444.0,4660.0
2023-11-07,1019.2,50.0,14.4,18.7,1.3,4302.0,1782.0,18.0,1404.0,9000.0,58788.0,269658.0,0.0,18.0,9479.0,4186.0,2500.0,9430.0,7643.0,3490.0,1461.0,0.0,4278.0
2023-11-08,1021.9,66.0,15.0,18.3,1.0,6012.0,144.0,216.0,630.0,6264.0,32958.0,202590.0,18.0,0.0,5967.0,3653.0,1183.0,8851.0,6843.0,3818.0,1451.0,2222.0,0.0
2023-11-09,1020.2,81.0,17.6,19.5,0.8,198.0,198.0,648.0,594.0,4158.0,13842.0,34146.0,18.0,162.0,11212.0,3384.0,2446.0,11498.0,8254.0,5374.0,2220.0,6111.0,5784.0
2023-11-11,1025.0,55.0,11.4,19.0,1.5,90.0,18.0,0.0,1638.0,8226.0,33174.0,333378.0,18.0,90.0,6556.0,3333.0,0.0,8492.0,7168.0,5277.0,1467.0,8333.0,4622.0
2023-11-12,1024.3,55.0,8.6,18.6,1.3,0.0,18.0,0.0,0.0,2304.0,14778.0,27918.0,0.0,0.0,0.0,4444.0,0.0,0.0,7023.0,4397.0,1818.0,0.0,0.0
2023-11-13,1025.7,46.0,8.5,18.6,1.8,18.0,90.0,36.0,1602.0,9756.0,31806.0,143604.0,18.0,162.0,6111.0,4189.0,2722.0,7865.0,6366.0,4984.0,1510.0,2222.0,6123.0
2023-11-14,1025.5,53.0,10.4,19.7,1.1,2178.0,792.0,1854.0,0.0,0.0,0.0,47580.0,36.0,1460.0,10415.0,3275.0,2427.0,0.0,0.0,0.0,1536.0,4306.0,10317.0
2023-11-16,1019.9,66.0,13.1,20.1,0.7,0.0,180.0,720.0,540.0,8370.0,134802.0,207612.0,0.0,90.0,0.0,4639.0,1842.0,13980.0,8443.0,2853.0,1955.0,0.0,5144.0
2023-11-17,1013.2,60.0,9.6,18.3,1.0,594.0,540.0,1260.0,882.0,11538.0,136476.0,292770.0,1062.0,144.0,10197.0,4189.0,2617.0,11973.0,6880.0,2702.0,1611.0,7098.0,3354.0
2023-11-18,1016.2,56.0,7.5,18.3,1.4,2670.0,0.0,1010.0,18.0,1998.0,39708.0,494244.0,0.0,0.0,9678.0,0.0,4213.0,6667.0,8001.0,3238.0,1333.0,0.0,0.0
2023-11-19,1018.2,60.0,11.8,19.5,1.1,0.0,0.0,0.0,432.0,1782.0,13644.0,489138.0,0.0,0.0,0.0,0.0,0.0,9688.0,7604.0,4272.0,1129.0,0.0,0.0
2023-11-20,1022.6,51.0,13.0,18.7,0.8,3618.0,1602.0,1116.0,270.0,1872.0,27936.0,336762.0,162.0,0.0,8451.0,4622.0,2944.0,9611.0,8518.0,3450.0,1307.0,7630.0,0.0
2023-11-21,1021.6,69.0,14.1,18.2,0.8,17118.0,7668.0,4050.0,0.0,0.0,0.0,17730.0,1404.0,78.0,8653.0,3399.0,2611.0,0.0,0.0,0.0,1867.0,7873.0,11282.0
2023-11-22,1017.5,74.0,15.9,18.6,0.3,0.0,18.0,18.0,144.0,738.0,5652.0,107676.0,108.0,18.0,0.0,1111.0,2389.0,28611.0,16409.0,6769.0,1813.0,4648.0,5167.0
2023-11-23,1013.3,76.0,16.5,18.5,0.7,144.0,270.0,558.0,1260.0,6174.0,38610.0,357888.0,810.0,36.0,12222.0,5000.0,3000.0,19548.0,8704.0,4940.0,1571.0,6723.0,4639.0
2023-11-24,1024.8,44.0,8.2,19.8,1.1,5500.0,12456.0,5064.0,882.0,3600.0,29070.0,434946.0,234.0,72.0,9212.0,6568.0,3332.0,15771.0,7835.0,4239.0,1341.0,8269.0,6458.0
2023-11-25,1030.0,56.0,6.5,19.3,1.2,54.0,162.0,0.0,954.0,10170.0,99342.0,267420.0,0.0,0.0,8963.0,4389.0,0.0,11059.0,7560.0,2377.0,1239.0,0.0,0.0
2023-11-27,1015.3,68.0,13.6,19.3,0.6,1368.0,936.0,3600.0,126.0,630.0,7218.0,69678.0,864.0,18.0,9794.0,5392.0,2479.0,30476.0,15270.0,5205.0,1944.0,10338.0,4444.0
2023-11-28,1019.9,52.0,10.7,19.7,1.0,0.0,432.0,36.0,0.0,0.0,0.0,0.0,36.0,126.0,0.0,4824.0,2778.0,0.0,0.0,0.0,0.0,6028.0,6413.0
2023-11-30,1025.2,53.0,4.8,16.5,1.0,2700.0,4212.0,1728.0,0.0,0.0,0.0,36.0,720.0,0.0,9693.0,3703.0,2491.0,0.0,0.0,0.0,1111.0,7464.0,0.0
2023-12-01,1024.5,54.0,5.0,16.6,0.9,72.0,72.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,9167.0,4167.0,0.0,0.0,0.0,0.0,1382.0,0.0,0.0
2023-12-02,1025.8,59.0,7.2,16.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3630.0
2023-12-04,1021.2,56.0,10.6,17.7,0.7,36432.0,9180.0,5814.0,4464.0,12474.0,20484.0,43884.0,1242.0,54.0,10171.0,3647.0,2444.0,11053.0,8141.0,6601.0,2386.0,8258.0,4296.0
2023-12-05,1016.9,53.0,12.3,19.2,0.4,19602.0,3888.0,15192.0,5958.0,16902.0,52614.0,101178.0,1134.0,36.0,13007.0,4142.0,2299.0,10687.0,8293.0,6052.0,2038.0,8668.0,4917.0
2023-12-06,1011.6,64.0,13.6,18.5,0.7,28926.0,7326.0,13176.0,7200.0,40824.0,102222.0,240984.0,1260.0,0.0,10448.0,4926.0,2466.0,9274.0,8023.0,6096.0,2112.0,8581.0,0.0
2023-12-07,1016.8,46.0,11.0,17.7,1.3,14796.0,1980.0,8766.0,6066.0,21492.0,52830.0,209034.0,846.0,126.0,8836.0,4462.0,2203.0,8804.0,7134.0,4754.0,1358.0,7741.0,4905.0
2023-12-09,1019.0,84.0,16.2,16.6,1.0,3474.0,36.0,2790.0,4392.0,19350.0,44676.0,69822.0,36.0,72.0,8473.0,5111.0,1812.0,6734.0,6463.0,6329.0,2005.0,4528.0,4444.0
2023-12-11,1014.0,89.0,16.5,19.3,2.1,252.0,36.0,792.0,1530.0,13356.0,41634.0,578466.0,756.0,954.0,7635.0,4222.0,1989.0,7093.0,7225.0,4808.0,1161.0,9246.0,5439.0
2023-12-12,1018.5,75.0,12.3,18.2,2.6,4140.0,3438.0,1836.0,1044.0,3708.0,10314.0,376308.0,414.0,54.0,10249.0,3051.0,1941.0,9437.0,10312.0,6701.0,1331.0,10729.0,5556.0
2023-12-13,1027.5,71.0,13.1,18.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-16,1019.3,65.0,6.1,16.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9481.0,0.0
2023-12-18,1032.3,56.0,1.6,16.1,1.0,5130.0,0.0,3204.0,0.0,0.0,0.0,36.0,216.0,0.0,9996.0,0.0,2333.0,0.0,0.0,0.0,2361.0,8449.0,0.0
2023-12-19,1026.7,54.0,5.1,16.3,1.0,90.0,0.0,0.0,612.0,2034.0,10980.0,541080.0,54.0,0.0,5667.0,0.0,0.0,27925.0,15039.0,7112.0,1398.0,7685.0,0.0
2023-12-20,1023.9,57.0,3.2,15.7,1.0,8118.0,2142.0,1944.0,1080.0,5904.0,32940.0,732798.0,702.0,90.0,9066.0,3592.0,2166.0,26236.0,12280.0,4908.0,1263.0,8903.0,6389.0
2023-12-21,1028.1,55.0,-1.2,17.0,1.0,13338.0,2160.0,9162.0,648.0,1962.0,9666.0,420228.0,1746.0,18.0,9889.0,4708.0,2244.0,16944.0,13242.0,6827.0,1428.0,9198.0,5556.0
2023-12-22,1033.7,56.0,-0.9,17.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-24,1029.9,64.0,4.6,16.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-25,1029.1,52.0,4.8,16.2,0.7,0.0,0.0,0.0,1386.0,864.0,2466.0,181764.0,0.0,120.0,0.0,0.0,0.0,15267.0,13536.0,7905.0,1451.0,0.0,11092.0
2023-12-26,1029.4,59.0,7.1,15.8,0.6,1710.0,1188.0,3564.0,756.0,3312.0,16686.0,563400.0,72.0,72.0,6792.0,3333.0,1972.0,13108.0,11310.0,6245.0,1188.0,6667.0,5097.0
2023-12-29,1025.8,60.0,7.8,16.4,0.6,18.0,0.0,810.0,0.0,18.0,0.0,30.0,3132.0,46.0,6667.0,0.0,465.0,0.0,8333.0,0.0,2500.0,12239.0,7478.0
2024-01-03,1018.0,62.0,7.6,15.0,0.7,5058.0,702.0,2394.0,18.0,324.0,1314.0,46486.0,36.0,3834.0,14917.0,3470.0,2278.0,6111.0,30617.0,10442.0,1819.0,11250.0,4546.0
2024-01-05,1020.7,67.0,11.0,15.6,0.8,5256.0,3816.0,6300.0,1044.0,13950.0,40032.0,320454.0,1998.0,738.0,11359.0,4361.0,2213.0,7476.0,7111.0,4917.0,1552.0,11743.0,4499.0
2024-01-08,1025.9,49.0,2.8,15.5,0.9,29268.0,8316.0,19440.0,7902.0,19080.0,45018.0,442206.0,378.0,126.0,12448.0,4268.0,2002.0,6231.0,6240.0,5080.0,1423.0,8638.0,4516.0
2024-01-09,1019.8,61.0,6.6,15.4,0.7,7344.0,2196.0,2520.0,2952.0,11178.0,20502.0,104184.0,162.0,342.0,14860.0,4825.0,2314.0,3285.0,4657.0,4380.0,1485.0,5988.0,4523.0
2024-01-10,1017.3,72.0,7.3,16.1,1.2,6156.0,1224.0,11430.0,1332.0,4482.0,36792.0,287820.0,2160.0,612.0,11198.0,5576.0,2093.0,15649.0,6536.0,3177.0,1640.0,13433.0,3969.0
2024-01-11,1017.3,62.0,7.6,16.7,1.6,0.0,18.0,36.0,3510.0,12366.0,46116.0,173178.0,3222.0,0.0,0.0,2778.0,1472.0,8299.0,7530.0,4520.0,1606.0,12413.0,0.0
2024-01-12,1017.5,56.0,9.2,16.8,0.8,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-13,1024.1,45.0,7.1,16.6,0.8,0.0,0.0,18.0,144.0,90.0,1314.0,15480.0,1584.0,0.0,0.0,0.0,722.0,7917.0,7056.0,4651.0,1620.0,12574.0,0.0
2024-01-15,1023.8,47.0,7.3,15.1,1.2,2718.0,180.0,558.0,1152.0,5346.0,31608.0,123300.0,558.0,1000.0,13389.0,3856.0,2491.0,7899.0,6457.0,2917.0,1612.0,12959.0,11565.0
2024-01-16,1031.2,52.0,7.2,15.1,1.1,1584.0,306.0,432.0,522.0,5760.0,27756.0,46566.0,1890.0,1640.0,14862.0,2958.0,1597.0,6667.0,5733.0,2253.0,1243.0,11429.0,9778.0
2024-01-17,1026.2,74.0,10.6,15.6,1.0,3870.0,2286.0,5706.0,198.0,792.0,3168.0,15174.0,0.0,160.0,12218.0,3333.0,2189.0,3864.0,3396.0,1932.0,1492.0,0.0,9000.0
2024-01-18,1021.2,87.0,12.6,15.9,1.3,6750.0,90.0,0.0,1332.0,1044.0,27936.0,73206.0,1422.0,330.0,5745.0,3056.0,0.0,7785.0,11611.0,4606.0,2642.0,12914.0,8582.0
2024-01-19,1026.0,75.0,9.5,14.4,2.9,918.0,702.0,1944.0,468.0,1620.0,30330.0,50634.0,810.0,254.0,9598.0,4322.0,1855.0,16325.0,9115.0,2588.0,2072.0,11964.0,5429.0
2024-01-20,1021.4,82.0,10.1,14.7,3.3,0.0,0.0,0.0,0.0,288.0,2556.0,72.0,1206.0,80.0,0.0,0.0,0.0,0.0,8333.0,3207.0,3167.0,12488.0,10500.0
2024-01-22,1023.1,62.0,2.9,15.7,1.6,2898.0,396.0,2124.0,144.0,360.0,2214.0,12816.0,324.0,60.0,9198.0,3914.0,2155.0,7569.0,7583.0,4651.0,2074.0,7454.0,5333.0
2024-01-25,1026.6,49.0,1.5,15.9,1.9,612.0,252.0,1098.0,0.0,0.0,0.0,4896.0,270.0,0.0,9083.0,4167.0,2199.0,0.0,0.0,0.0,1418.0,8411.0,0.0
2024-01-27,1025.5,58.0,6.0,15.8,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,4111.0
2024-01-29,1029.3,60.0,6.0,15.2,0.9,54.0,18.0,0.0,1008.0,2394.0,26784.0,90990.0,144.0,328.0,9259.0,4722.0,0.0,22054.0,10328.0,5535.0,1882.0,11597.0,4878.0
2024-01-30,1028.6,63.0,8.2,14.7,0.6,0.0,18.0,0.0,1800.0,8460.0,107676.0,572346.0,54.0,706.0,0.0,3333.0,0.0,15712.0,8351.0,2833.0,1632.0,8148.0,5007.0
2024-01-31,1023.0,79.0,10.4,15.5,0.4,0.0,0.0,0.0,738.0,4068.0,55926.0,722952.0,342.0,576.0,0.0,0.0,0.0,16870.0,7606.0,2941.0,1303.0,17389.0,3186.0
2024-02-01,1022.9,78.0,9.8,15.8,1.5,270.0,36.0,126.0,270.0,630.0,7704.0,420642.0,1026.0,144.0,12322.0,4444.0,1667.0,11156.0,8124.0,5251.0,1344.0,15765.0,3132.0
2024-02-02,1026.2,77.0,8.9,15.9,2.0,846.0,342.0,2880.0,0.0,414.0,8622.0,372288.0,198.0,18.0,9579.0,5556.0,2304.0,0.0,8575.0,4105.0,1168.0,8232.0,1111.0
2024-02-03,1026.2,72.0,9.7,15.6,1.4,0.0,0.0,0.0,18.0,72.0,2484.0,711204.0,0.0,0.0,0.0,0.0,0.0,4444.0,9722.0,3042.0,1109.0,0.0,0.0
2024-02-04,1023.7,83.0,9.7,15.3,1.7,0.0,0.0,0.0,0.0,36.0,468.0,451044.0,288.0,72.0,0.0,0.0,0.0,0.0,6667.0,3994.0,940.0,14833.0,3972.0
2024-02-05,1017.3,79.0,9.1,14.7,3.4,360.0,324.0,4554.0,0.0,0.0,1494.0,108.0,378.0,72.0,8969.0,4460.0,2221.0,0.0,0.0,1338.0,2222.0,9653.0,4681.0
2024-02-08,1020.1,64.0,6.7,14.3,0.9,0.0,0.0,0.0,0.0,18.0,1620.0,1090530.0,0.0,162.0,0.0,0.0,0.0,0.0,5833.0,4065.0,1178.0,0.0,6389.0
2024-02-14,1023.1,92.0,14.5,14.9,0.9,18.0,18.0,162.0,0.0,0.0,0.0,18.0,0.0,18.0,5556.0,4000.0,2222.0,0.0,0.0,0.0,4167.0,0.0,2778.0
2024-02-15,1017.2,83.0,12.4,15.6,1.1,53100.0,90.0,0.0,0.0,0.0,18.0,376.0,18.0,0.0,16026.0,4333.0,0.0,0.0,0.0,7778.0,3231.0,4889.0,0.0
2024-02-16,1024.2,61.0,7.3,15.3,1.8,245196.0,360.0,18.0,2772.0,17622.0,66510.0,234630.0,18.0,36.0,16004.0,5486.0,1667.0,15684.0,7153.0,3975.0,1694.0,10556.0,3333.0
2024-02-17,1022.8,64.0,9.3,14.9,0.9,2232.0,0.0,0.0,1404.0,5382.0,20052.0,183492.0,18.0,54.0,15670.0,0.0,0.0,7540.0,6434.0,4966.0,1776.0,17222.0,3926.0
2024-02-19,1011.6,95.0,13.9,13.8,2.2,16974.0,72.0,378.0,2106.0,6642.0,42192.0,414162.0,648.0,180.0,16641.0,3889.0,556.0,14841.0,8168.0,3796.0,1340.0,15245.0,2833.0
2024-02-21,1019.2,86.0,9.3,15.2,3.4,0.0,18.0,18.0,234.0,522.0,1548.0,327396.0,648.0,126.0,0.0,4444.0,2500.0,10444.0,7921.0,5568.0,1225.0,15843.0,1944.0
2024-02-22,1023.1,84.0,7.3,15.2,3.7,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,4722.0
2024-02-23,1027.3,76.0,6.6,15.7,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-26,1025.8,69.0,7.8,15.6,1.7,72.0,216.0,144.0,0.0,0.0,0.0,288.0,36.0,1600.0,10069.0,3676.0,1667.0,0.0,0.0,0.0,2740.0,8889.0,7100.0
2024-02-27,1029.7,63.0,7.2,15.5,1.9,0.0,18.0,0.0,0.0,0.0,0.0,3222.0,0.0,486.0,0.0,3500.0,0.0,0.0,0.0,0.0,2042.0,0.0,3335.0
2024-02-28,1028.0,65.0,9.1,15.2,1.4,0.0,18.0,0.0,0.0,0.0,0.0,0.0,90.0,18.0,0.0,2778.0,0.0,0.0,0.0,0.0,0.0,13778.0,2778.0
2024-02-29,1020.1,78.0,8.3,14.9,1.5,0.0,0.0,54.0,0.0,0.0,0.0,180.0,72.0,20.0,0.0,0.0,1481.0,0.0,0.0,0.0,2111.0,8333.0,9000.0
2024-03-01,1019.6,47.0,4.6,14.4,1.2,31842.0,0.0,0.0,0.0,18.0,4668.0,48402.0,2286.0,234.0,18437.0,0.0,0.0,0.0,10000.0,4470.0,1384.0,15427.0,3158.0
2024-03-04,1021.3,59.0,10.3,13.6,0.6,0.0,0.0,0.0,1944.0,4968.0,8406.0,67464.0,0.0,36.0,0.0,0.0,0.0,17665.0,13422.0,8509.0,2925.0,0.0,6667.0
2024-03-05,1011.5,83.0,10.3,13.7,2.4,58446.0,198.0,306.0,504.0,1512.0,9054.0,131922.0,18.0,468.0,17336.0,4343.0,1373.0,20179.0,16250.0,7849.0,2478.0,3889.0,2968.0
2024-03-06,1014.4,73.0,9.2,13.8,2.7,0.0,0.0,0.0,180.0,1044.0,6354.0,176274.0,90.0,0.0,0.0,0.0,0.0,18667.0,13309.0,8248.0,2306.0,10289.0,0.0
2024-03-07,1016.2,66.0,8.7,13.7,1.5,0.0,0.0,18.0,0.0,0.0,18.0,180.0,18.0,0.0,0.0,0.0,2222.0,0.0,0.0,4722.0,2222.0,8889.0,0.0
2024-03-08,1016.8,43.0,7.0,13.6,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1494.0,54.0,5556.0,0.0,0.0,0.0,0.0,0.0,0.0,16179.0,4630.0
2024-03-11,1021.3,68.0,9.9,13.9,0.5,3024.0,0.0,468.0,234.0,2304.0,99522.0,281520.0,0.0,306.0,9356.0,0.0,2667.0,23333.0,13472.0,3566.0,1793.0,0.0,2418.0
2024-03-12,1014.3,71.0,9.6,14.5,0.7,15732.0,6480.0,2664.0,648.0,6390.0,88938.0,408294.0,0.0,234.0,18967.0,3953.0,2110.0,14529.0,8431.0,2314.0,1595.0,0.0,3568.0
2024-03-13,1020.6,62.0,9.8,14.5,1.1,9288.0,648.0,0.0,504.0,4572.0,141120.0,161892.0,36.0,36.0,19359.0,4702.0,0.0,13294.0,7691.0,1982.0,1551.0,6167.0,3889.0
2024-03-14,1021.6,53.0,10.8,13.9,0.7,108.0,54.0,18.0,0.0,0.0,0.0,18.0,702.0,18.0,8981.0,3667.0,2000.0,0.0,0.0,0.0,2778.0,17104.0,5278.0
2024-03-15,1023.1,64.0,12.2,13.9,0.6,0.0,18.0,0.0,180.0,468.0,7254.0,134478.0,0.0,216.0,0.0,3444.0,0.0,23556.0,13675.0,5158.0,1719.0,0.0,3509.0
2024-03-16,1021.4,63.0,13.3,14.3,0.5,54.0,18.0,0.0,1188.0,3492.0,29016.0,283284.0,36.0,0.0,10741.0,3889.0,0.0,8286.0,7880.0,3367.0,1595.0,11806.0,0.0
2024-03-18,1021.5,57.0,10.4,14.7,1.2,5508.0,1224.0,1746.0,108.0,1566.0,9486.0,126666.0,504.0,148.0,16797.0,4988.0,2278.0,9120.0,9211.0,5189.0,1887.0,13925.0,5014.0
2024-03-19,1016.2,55.0,11.5,14.7,1.2,72.0,18.0,0.0,54.0,378.0,1782.0,61722.0,918.0,18.0,4944.0,3333.0,0.0,11296.0,7460.0,4309.0,1576.0,16710.0,2778.0
2024-03-20,1018.6,41.0,8.2,14.5,1.5,34920.0,54.0,36.0,324.0,1458.0,26046.0,31014.0,1116.0,216.0,18984.0,4667.0,1667.0,10031.0,7161.0,2994.0,2334.0,16491.0,3333.0
2024-03-21,1019.0,45.0,7.5,14.4,1.4,50310.0,54.0,0.0,54.0,234.0,4194.0,87408.0,0.0,0.0,15428.0,3981.0,0.0,18889.0,14872.0,6609.0,2179.0,0.0,0.0
2024-03-22,1016.8,63.0,12.2,14.4,1.3,0.0,72.0,1062.0,0.0,0.0,0.0,1206.0,1062.0,0.0,0.0,2917.0,1222.0,0.0,0.0,0.0,1522.0,18432.0,0.0
2024-03-25,1014.4,84.0,12.1,15.5,2.3,0.0,0.0,18.0,54.0,54.0,972.0,12780.0,0.0,0.0,0.0,0.0,2222.0,9444.0,8333.0,3586.0,1488.0,0.0,0.0
2024-03-26,1016.7,77.0,10.3,15.8,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-28,1009.0,85.0,13.3,15.5,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4444.0
2024-03-29,1009.0,80.0,13.4,15.0,1.6,360.0,216.0,90.0,0.0,0.0,0.0,6948.0,504.0,206.0,12978.0,3565.0,1667.0,0.0,0.0,0.0,2488.0,17143.0,9738.0
2024-03-30,1012.4,73.0,14.3,15.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7667.0,0.0
2024-04-01,1014.4,76.0,14.3,16.1,0.4,0.0,0.0,0.0,4932.0,18666.0,108954.0,463356.0,108.0,80.0,0.0,0.0,0.0,4749.0,4077.0,2327.0,1495.0,13889.0,6813.0
2024-04-02,1014.8,88.0,14.7,16.1,0.4,738.0,162.0,2232.0,5328.0,24030.0,181908.0,582090.0,54.0,0.0,7355.0,2778.0,2087.0,3654.0,2600.0,1661.0,1345.0,10741.0,0.0
2024-04-03,1006.2,93.0,13.7,16.0,1.3,0.0,0.0,0.0,7488.0,39276.0,250344.0,615222.0,36.0,450.0,0.0,0.0,0.0,2546.0,1949.0,1394.0,1239.0,5889.0,3296.0
2024-04-05,1019.3,66.0,13.7,15.5,1.4,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6667.0,3333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-06,1018.7,78.0,13.9,15.5,0.6,396.0,0.0,22500.0,72.0,216.0,468.0,3348.0,0.0,0.0,4230.0,0.0,1260.0,19444.0,9769.0,6667.0,1708.0,0.0,0.0
2024-04-08,1015.4,79.0,15.1,15.7,0.2,252.0,0.0,0.0,6138.0,28800.0,117504.0,748080.0,0.0,0.0,8873.0,0.0,0.0,2700.0,2223.0,1917.0,1310.0,0.0,0.0
2024-04-09,1021.4,68.0,13.0,16.0,2.1,36.0,0.0,18.0,4428.0,21870.0,80982.0,291060.0,0.0,20.0,11111.0,0.0,556.0,3166.0,2403.0,1965.0,1451.0,0.0,6500.0
2024-04-10,1026.0,67.0,12.5,16.1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-12,1018.5,86.0,15.4,16.7,0.4,108.0,18.0,0.0,0.0,0.0,0.0,0.0,1746.0,0.0,7963.0,2778.0,0.0,0.0,0.0,0.0,0.0,17727.0,0.0
2024-04-13,1018.0,85.0,16.2,17.1,0.3,0.0,0.0,0.0,954.0,3834.0,28962.0,79074.0,18.0,0.0,0.0,0.0,0.0,14408.0,6208.0,3196.0,1881.0,8333.0,0.0
2024-04-15,1012.6,93.0,16.1,16.7,1.2,0.0,0.0,0.0,2448.0,24606.0,261288.0,141732.0,234.0,0.0,0.0,0.0,0.0,5840.0,3677.0,1747.0,1479.0,16987.0,0.0
